method,budget,depth,test_set,instance_id,status,apply_mode,language,file_recall,file_precision,fragment_recall,fragment_precision,line_f1,line_precision,line_recall,used_tokens,elapsed_seconds,n_gold,n_selected,fragment_count
aider,16000,-1,swebench_verified,swebench_verified::django__django-15375,ok,strict,python,1.0,0.006493506493506494,,,,,,18015,22.28494384700025,1,154,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13670,ok,strict,python,1.0,0.007633587786259542,,,,,,15280,21.141752495999754,1,131,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16082,ok,strict,python,1.0,0.008,,,,,,15047,24.005113915000038,1,125,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11138,ok,strict,python,0.75,0.017142857142857144,,,,,,17875,20.817607448999297,4,175,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15128,ok,strict,python,1.0,0.005847953216374269,,,,,,15880,22.357301025999732,1,171,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16100,ok,strict,python,1.0,0.006289308176100629,,,,,,17840,24.010164336000344,1,159,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15732,ok,strict,python,1.0,0.00546448087431694,,,,,,17869,23.291692019999573,1,183,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14089,ok,strict,python,1.0,0.006711409395973154,,,,,,14869,23.296762952999416,1,149,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11099,ok,strict,python,0.0,0.0,,,,,,15446,20.9363181409999,1,126,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14376,ok,strict,python,0.5,0.006622516556291391,,,,,,12817,22.83360416600044,2,151,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16899,ok,strict,python,1.0,0.00558659217877095,,,,,,17481,21.51366071600023,1,179,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11119,ok,strict,python,1.0,0.008333333333333333,,,,,,15414,19.917260528000043,1,120,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16139,ok,strict,python,1.0,0.006756756756756757,,,,,,14970,25.01667301100042,1,148,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16661,ok,strict,python,1.0,0.005847953216374269,,,,,,17829,22.542299047000597,1,171,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13741,ok,strict,python,1.0,0.005917159763313609,,,,,,18121,22.416053015000216,1,169,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14559,ok,strict,python,1.0,0.005847953216374269,,,,,,17598,22.906169130999842,1,171,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11239,ok,strict,python,1.0,0.007633587786259542,,,,,,14514,22.609103238999523,1,131,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14792,ok,strict,python,1.0,0.0064516129032258064,,,,,,15207,22.706727810999837,1,155,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15103,ok,strict,python,1.0,0.010526315789473684,,,,,,16899,22.17252789200029,2,190,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15499,ok,strict,python,1.0,0.006024096385542169,,,,,,17440,23.968059171000277,1,166,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15037,ok,strict,python,0.0,0.0,,,,,,16786,23.682785287000115,1,169,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14034,ok,strict,python,0.0,0.0,,,,,,17289,23.715885945999617,1,198,
aider,16000,-1,swebench_verified,swebench_verified::django__django-10973,ok,strict,python,0.0,0.0,,,,,,14350,22.48199006899995,1,130,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11815,ok,strict,python,1.0,0.0055248618784530384,,,,,,17694,21.276344840999627,1,181,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14404,ok,strict,python,1.0,0.006802721088435374,,,,,,15271,22.468164379999507,1,147,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15467,ok,strict,python,1.0,0.0056179775280898875,,,,,,17859,23.55398730199977,1,178,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11451,ok,strict,python,1.0,0.006493506493506494,,,,,,16055,22.70338551199984,1,154,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15022,ok,strict,python,1.0,0.006097560975609756,,,,,,16695,23.376923884000462,1,164,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11149,ok,strict,python,1.0,0.006756756756756757,,,,,,16474,21.519488120999995,1,148,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11477,ok,strict,python,1.0,0.00819672131147541,,,,,,15563,21.613084333999723,1,122,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16493,ok,strict,python,1.0,0.006802721088435374,,,,,,13862,22.234897903000274,1,147,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13344,ok,strict,python,0.0,0.0,,,,,,14349,24.65768191800089,3,155,
aider,16000,-1,swebench_verified,swebench_verified::django__django-14011,ok,strict,python,0.0,0.0,,,,,,13005,22.7870771529997,2,170,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13821,ok,strict,python,1.0,0.006097560975609756,,,,,,17348,21.87858519599922,1,164,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11163,ok,strict,python,1.0,0.007633587786259542,,,,,,15606,22.282550480999817,1,131,
aider,16000,-1,swebench_verified,swebench_verified::django__django-10914,ok,strict,python,1.0,0.006896551724137931,,,,,,15764,19.109079956999267,1,145,
aider,16000,-1,swebench_verified,swebench_verified::django__django-12155,ok,strict,python,0.0,0.0,,,,,,15747,20.818170646999533,2,137,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15368,ok,strict,python,1.0,0.005,,,,,,18191,22.658672536999802,1,200,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11292,ok,strict,python,1.0,0.007633587786259542,,,,,,12947,21.408124510999187,1,131,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13343,ok,strict,python,1.0,0.007352941176470588,,,,,,13575,20.62704690999999,1,136,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13568,ok,strict,python,0.0,0.0,,,,,,17560,20.75925371500034,1,194,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13121,ok,strict,python,1.0,0.021505376344086023,,,,,,17149,23.674165214999448,4,186,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16901,ok,strict,python,0.0,0.0,,,,,,17400,24.49634254800003,1,185,
aider,16000,-1,swebench_verified,swebench_verified::django__django-12858,ok,strict,python,0.0,0.0,,,,,,17596,20.02457572200001,1,178,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11848,ok,strict,python,1.0,0.007518796992481203,,,,,,17116,21.538335250999808,1,133,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15957,ok,strict,python,1.0,0.006289308176100629,,,,,,13873,21.47096867899927,1,159,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13964,ok,strict,python,1.0,0.00625,,,,,,16536,21.05321155799993,1,160,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13212,ok,strict,python,1.0,0.012345679012345678,,,,,,17882,21.66754020099961,2,162,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11603,ok,strict,python,1.0,0.006711409395973154,,,,,,17356,21.86331878100009,1,149,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13023,ok,strict,python,1.0,0.007042253521126761,,,,,,13796,21.044590995000362,1,142,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16950,ok,strict,python,0.0,0.0,,,,,,17360,24.280290208000224,1,174,
aider,16000,-1,swebench_verified,swebench_verified::django__django-17084,ok,strict,python,1.0,0.006097560975609756,,,,,,17370,22.57384643899968,1,164,
aider,16000,-1,swebench_verified,swebench_verified::django__django-7530,ok,strict,python,0.0,0.0,,,,,,13474,19.985896273000435,1,129,
aider,16000,-1,swebench_verified,swebench_verified::django__django-12663,ok,strict,python,1.0,0.006802721088435374,,,,,,16759,19.844662450000214,1,147,
aider,16000,-1,swebench_verified,swebench_verified::django__django-15525,ok,strict,python,1.0,0.006134969325153374,,,,,,18119,19.555780644999686,1,163,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16595,ok,strict,python,1.0,0.00641025641025641,,,,,,17528,22.811246293000295,1,156,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13109,ok,strict,python,1.0,0.005813953488372093,,,,,,15453,22.09472451199963,1,172,
aider,16000,-1,swebench_verified,swebench_verified::django__django-11964,ok,strict,python,1.0,0.007194244604316547,,,,,,17106,19.08293552699979,1,139,
aider,16000,-1,swebench_verified,swebench_verified::django__django-13794,ok,strict,python,1.0,0.006993006993006993,,,,,,16157,17.356474893999803,1,143,
aider,16000,-1,swebench_verified,swebench_verified::django__django-16642,ok,strict,python,1.0,0.006329113924050633,,,,,,15761,20.336601856000016,1,158,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24026,ok,strict,python,0.0,0.0,,,,,,14157,17.907736178999585,1,93,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25960,ok,strict,python,1.0,0.011904761904761904,,,,,,15301,18.09098761400037,1,84,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25775,ok,strict,python,1.0,0.02702702702702703,,,,,,17281,18.65864190100001,3,111,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-26342,ok,strict,python,1.0,0.012987012987012988,,,,,,15554,18.591383715999655,1,77,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-23476,ok,strict,python,1.0,0.01020408163265306,,,,,,16318,21.274080059999505,1,98,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-23299,ok,strict,python,1.0,0.011494252873563218,,,,,,14511,19.48547209699973,1,87,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-26466,ok,strict,python,1.0,0.010416666666666666,,,,,,15184,23.744311727999957,1,96,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25311,ok,strict,python,1.0,0.013513513513513514,,,,,,14138,17.163751936000153,1,74,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24177,ok,strict,python,1.0,0.01282051282051282,,,,,,14739,16.960822858999563,1,78,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-26113,ok,strict,python,0.0,0.0,,,,,,16243,18.415991415999997,1,76,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24870,ok,strict,python,0.0,0.0,,,,,,13315,16.399782361999314,2,73,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25122,ok,strict,python,1.0,0.011363636363636364,,,,,,15382,18.69933341399974,1,88,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-20859,ok,strict,python,1.0,0.012195121951219513,,,,,,14360,15.631040580000445,1,82,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25332,ok,strict,python,1.0,0.010638297872340425,,,,,,14028,18.006108659000347,1,94,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-20676,ok,strict,python,1.0,0.012048192771084338,,,,,,13993,19.530427235999923,1,83,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25479,ok,strict,python,1.0,0.022988505747126436,,,,,,15041,19.2138360859999,2,87,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-23314,ok,strict,python,1.0,0.013333333333333334,,,,,,14286,17.588177687999632,1,75,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24627,ok,strict,python,1.0,0.013157894736842105,,,,,,14746,18.276265237999723,1,76,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24570,ok,strict,python,1.0,0.012345679012345678,,,,,,16860,19.02115074699941,1,81,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-20826,ok,strict,python,1.0,0.013333333333333334,,,,,,14334,18.00239509399944,1,75,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-22719,ok,strict,python,0.0,0.0,,,,,,14283,19.76137554699926,1,73,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24970,ok,strict,python,1.0,0.011363636363636364,,,,,,14637,19.827980390000448,1,88,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-22871,ok,strict,python,1.0,0.01098901098901099,,,,,,16532,19.3972539209999,1,91,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-13989,ok,strict,python,0.0,0.0,,,,,,18810,22.138261482000416,1,86,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24637,ok,strict,python,1.0,0.012658227848101266,,,,,,15487,19.059784076000142,1,79,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-24149,ok,strict,python,0.0,0.0,,,,,,18262,17.81137669799955,1,79,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-20488,ok,strict,python,1.0,0.01020408163265306,,,,,,16731,18.52433187099996,1,98,
aider,16000,-1,swebench_verified,swebench_verified::pallets__flask-5014,ok,strict,python,1.0,0.019230769230769232,,,,,,18490,0.7360097509999832,1,52,
aider,16000,-1,swebench_verified,swebench_verified::mwaskom__seaborn-3187,ok,strict,python,1.0,0.0425531914893617,,,,,,14955,2.6695976820001306,2,47,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-22865,ok,strict,python,1.0,0.014925373134328358,,,,,,14253,18.104431189000024,1,67,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-6028,ok,strict,python,1.0,0.041666666666666664,,,,,,16441,0.5822873650004112,1,24,
aider,16000,-1,swebench_verified,swebench_verified::mwaskom__seaborn-3069,ok,strict,python,1.0,0.017241379310344827,,,,,,14898,2.530183543000021,1,58,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-1724,ok,strict,python,1.0,0.018867924528301886,,,,,,14110,0.6801732049998463,1,53,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-5414,ok,strict,python,1.0,0.041666666666666664,,,,,,16347,0.3874916699996902,1,24,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-1142,ok,strict,python,1.0,0.02040816326530612,,,,,,11547,0.7052421580001464,1,49,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-2317,ok,strict,python,1.0,0.016666666666666666,,,,,,14098,1.159839791000195,1,60,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-21568,ok,strict,python,1.0,0.014925373134328358,,,,,,13737,17.354529497999465,1,67,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-1921,ok,strict,python,1.0,0.019230769230769232,,,,,,13696,1.155559980000362,1,52,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-1766,ok,strict,python,1.0,0.018867924528301886,,,,,,14241,0.9367557490004401,1,53,
aider,16000,-1,swebench_verified,swebench_verified::psf__requests-2931,ok,strict,python,1.0,0.017543859649122806,,,,,,14111,1.107591792000676,1,57,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-23412,ok,strict,python,1.0,0.012195121951219513,,,,,,14501,16.420037539999612,1,82,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-3095,ok,strict,python,1.0,0.03076923076923077,,,,,,17249,2.40040212599979,2,65,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-3151,ok,strict,python,1.0,0.01639344262295082,,,,,,17924,3.2959110840001813,1,61,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4075,ok,strict,python,1.0,0.018867924528301886,,,,,,15464,3.038366871999642,1,53,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-7393,ok,strict,python,1.0,0.016666666666666666,,,,,,16049,3.1284617549999894,1,60,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-14623,ok,strict,python,0.6666666666666666,0.029411764705882353,,,,,,13527,23.8172261360005,3,68,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4966,ok,strict,python,1.0,0.01818181818181818,,,,,,14553,3.6549402399996325,1,55,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-26208,ok,strict,python,1.0,0.012048192771084338,,,,,,14924,18.207728053999745,1,83,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-7229,ok,strict,python,1.0,0.018867924528301886,,,,,,16534,4.337762594000196,1,53,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4695,ok,strict,python,1.0,0.017543859649122806,,,,,,14221,2.3301049370002147,1,57,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-3305,ok,strict,python,1.0,0.04081632653061224,,,,,,14124,2.5972252909996314,2,49,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-6992,ok,strict,python,0.5,0.017543859649122806,,,,,,15787,3.872048033000283,2,57,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-2905,ok,strict,python,1.0,0.01694915254237288,,,,,,18765,2.6623834290003288,1,59,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-7233,ok,strict,python,1.0,0.016666666666666666,,,,,,16965,4.096208165999997,1,60,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-6461,ok,strict,python,1.0,0.018518518518518517,,,,,,16318,2.506387886999619,1,54,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-6744,ok,strict,python,1.0,0.019230769230769232,,,,,,16093,3.2091159849996984,1,52,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-6599,ok,strict,python,1.0,0.01694915254237288,,,,,,16168,3.7195731379997596,1,59,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-3993,ok,strict,python,0.5,0.019230769230769232,,,,,,14294,2.307093444000202,2,52,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4629,ok,strict,python,1.0,0.019230769230769232,,,,,,14001,2.743596923000041,1,52,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-25287,ok,strict,python,1.0,0.012048192771084338,,,,,,14959,18.81781222200061,1,83,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4094,ok,strict,python,1.0,0.018518518518518517,,,,,,14229,3.2255236910004896,1,54,
aider,16000,-1,swebench_verified,swebench_verified::matplotlib__matplotlib-26291,ok,strict,python,1.0,0.012048192771084338,,,,,,16039,18.10576702599974,1,83,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-6721,ok,strict,python,1.0,0.019230769230769232,,,,,,16379,2.903196909000144,1,52,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4687,ok,strict,python,1.0,0.014492753623188406,,,,,,16346,2.5880691379998098,1,69,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-4356,ok,strict,python,0.0,0.0,,,,,,14602,2.7003440540001975,1,66,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-6938,ok,strict,python,0.5,0.015384615384615385,,,,,,15412,3.5915334149995033,2,65,
aider,16000,-1,swebench_verified,swebench_verified::pydata__xarray-3677,ok,strict,python,0.0,0.0,,,,,,17821,2.8732353429995783,1,62,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-4661,ok,strict,python,0.0,0.0,,,,,,15910,6.668701594000595,2,231,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-4970,ok,strict,python,1.0,0.005376344086021506,,,,,,16155,5.7303499449999435,1,186,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-4551,ok,strict,python,1.0,0.02,,,,,,16006,6.245804193999902,4,200,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-4604,ok,strict,python,0.0,0.0,,,,,,14528,7.699968885999624,2,180,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-6202,ok,strict,python,1.0,0.013333333333333334,,,,,,17642,3.1997630790001494,1,75,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7324,ok,strict,python,1.0,0.015151515151515152,,,,,,15365,4.001985486000194,1,66,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-6528,ok,strict,python,1.0,0.009389671361502348,,,,,,17395,10.051838893999957,2,213,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-10356,ok,strict,python,1.0,0.0136986301369863,,,,,,17562,4.2446404109996365,1,73,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-6386,ok,strict,python,0.25,0.004830917874396135,,,,,,17069,10.988515474999986,4,207,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7521,ok,strict,python,1.0,0.014925373134328358,,,,,,17276,4.197089195000444,1,67,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-7080,ok,strict,python,1.0,0.004291845493562232,,,,,,15818,12.402868255999238,1,233,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-5262,ok,strict,python,1.0,0.0136986301369863,,,,,,17633,3.0975231070005975,1,73,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7205,ok,strict,python,1.0,0.01098901098901099,,,,,,15765,3.375428760000432,1,91,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7571,ok,strict,python,1.0,0.015151515151515152,,,,,,17017,4.2765331630007495,1,66,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-7277,ok,strict,python,1.0,0.0056179775280898875,,,,,,14106,13.384073376999368,1,178,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-8399,ok,strict,python,1.0,0.02631578947368421,,,,,,17090,2.9872751729999436,2,76,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-5840,ok,strict,python,1.0,0.020618556701030927,,,,,,17088,3.6650325959999464,2,97,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-5809,ok,strict,python,1.0,0.012658227848101266,,,,,,16965,3.3987221319994205,1,79,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7490,ok,strict,python,1.0,0.01282051282051282,,,,,,18074,4.310418830999879,1,78,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-6903,ok,strict,python,1.0,0.005681818181818182,,,,,,15165,15.140889457000412,1,176,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-5787,ok,strict,python,1.0,0.009900990099009901,,,,,,17266,3.484565556000234,1,101,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-5631,ok,strict,python,1.0,0.012048192771084338,,,,,,17873,2.6079947820007874,1,83,
aider,16000,-1,swebench_verified,swebench_verified::pylint-dev__pylint-8898,ok,strict,python,0.6666666666666666,0.010101010101010102,,,,,,15449,17.72268909000013,3,198,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7236,ok,strict,python,1.0,0.010526315789473684,,,,,,15791,3.745998401000179,1,95,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7982,ok,strict,python,1.0,0.015625,,,,,,16753,3.948485509999955,1,64,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-10051,ok,strict,python,1.0,0.014925373134328358,,,,,,17441,4.072175053000137,1,67,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-10081,ok,strict,python,1.0,0.0136986301369863,,,,,,15862,3.980977723000251,1,73,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-6197,ok,strict,python,1.0,0.011494252873563218,,,,,,15419,3.7522248519999266,1,87,
aider,16000,-1,swebench_verified,swebench_verified::pytest-dev__pytest-7432,ok,strict,python,1.0,0.01818181818181818,,,,,,13218,4.054727409000407,1,55,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13142,ok,strict,python,1.0,0.014705882352941176,,,,,,17932,10.8920777430003,1,68,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14983,ok,strict,python,1.0,0.01098901098901099,,,,,,17951,11.701867794000464,1,91,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-9288,ok,strict,python,1.0,0.0125,,,,,,15041,8.630528386000151,1,80,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14141,ok,strict,python,1.0,0.010638297872340425,,,,,,15614,10.790312046000508,1,94,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13328,ok,strict,python,0.0,0.0,,,,,,17929,11.139241572999708,1,98,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-25973,ok,strict,python,0.0,0.0,,,,,,16175,13.980912496999736,1,103,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13496,ok,strict,python,1.0,0.01098901098901099,,,,,,14163,12.71898611100005,1,91,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14710,ok,strict,python,1.0,0.011494252873563218,,,,,,13697,11.488947433999783,1,87,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-25747,ok,strict,python,1.0,0.010526315789473684,,,,,,18452,14.368528365999737,1,95,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14629,ok,strict,python,1.0,0.009523809523809525,,,,,,14782,12.215622652999627,1,105,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-10908,ok,strict,python,1.0,0.010101010101010102,,,,,,17217,11.806333855000048,1,99,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-10844,ok,strict,python,1.0,0.011494252873563218,,,,,,16766,11.083105787000022,1,87,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14053,ok,strict,python,1.0,0.010309278350515464,,,,,,14805,11.70137107500068,1,97,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13135,ok,strict,python,0.0,0.0,,,,,,16594,10.252072057000078,1,77,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-11310,ok,strict,python,1.0,0.010416666666666666,,,,,,14388,13.346828181000092,1,96,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-12973,ok,strict,python,1.0,0.016666666666666666,,,,,,16633,9.77422764000039,1,60,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-26323,ok,strict,python,1.0,0.009708737864077669,,,,,,18002,14.397711333999723,1,103,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14087,ok,strict,python,1.0,0.010309278350515464,,,,,,13973,11.43696207999983,1,97,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13439,ok,strict,python,1.0,0.01,,,,,,16977,11.343781544000194,1,100,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13124,ok,strict,python,1.0,0.011627906976744186,,,,,,15143,13.758907207999982,1,86,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-15100,ok,strict,python,1.0,0.009900990099009901,,,,,,15845,10.827319904999968,1,101,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-13779,ok,strict,python,0.0,0.0,,,,,,14556,11.13129451199984,1,83,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-12585,ok,strict,python,1.0,0.008264462809917356,,,,,,17855,12.220242584000516,1,121,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-14496,ok,strict,python,1.0,0.009259259259259259,,,,,,17105,10.933283171000767,1,108,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-12682,ok,strict,python,1.0,0.02197802197802198,,,,,,15898,11.640025892999802,2,91,
aider,16000,-1,swebench_verified,swebench_verified::scikit-learn__scikit-learn-10297,ok,strict,python,1.0,0.012195121951219513,,,,,,16165,13.453798339000059,1,82,
